sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
s020	s020_b1	sample	1	b	3	64	2015-03-13 11:31:00	23-dinor-8-iso-PGF2a	3.516	1617	23-dinor-8-iso-PGF2a_ISTD	4.568	12239
s020	s020_b1	sample	1	b	3	64	2015-03-13 11:31:00	8-iso-PGF3a	3.881	7223	8-iso-PGF3a_ISTD	4.568	12239
s099	s099_a1	sample	1	a	3	65	2015-03-13 11:45:00	23-dinor-11b-PGF2a	3.838	460	23-dinor-11b-PGF2a_ISTD	5.412	13948
s099	s099_a1	sample	1	a	3	65	2015-03-13 11:45:00	23-dinor-8-iso-PGF2a	3.365	608	23-dinor-8-iso-PGF2a_ISTD	4.619	12604
s099	s099_a1	sample	1	a	3	65	2015-03-13 11:45:00	8-iso-PGF3a	3.888	2957	8-iso-PGF3a_ISTD	4.619	12604
s189	s189_a1	sample	1	a	3	66	2015-03-13 12:00:00	23-dinor-11b-PGF2a	3.826	302	23-dinor-11b-PGF2a_ISTD	5.32	24458
s189	s189_a1	sample	1	a	3	66	2015-03-13 12:00:00	23-dinor-8-iso-PGF2a	3.519	1502	23-dinor-8-iso-PGF2a_ISTD	4.642	6648
s189	s189_a1	sample	1	a	3	66	2015-03-13 12:00:00	8-iso-PGF3a	3.935	55642	8-iso-PGF3a_ISTD	4.642	6648
s0003_qc	s0003qc_e1	qc	1	e	3	67	2015-03-13 12:14:00	23-dinor-11b-PGF2a	3.818	643	23-dinor-11b-PGF2a_ISTD	5.258	6585
s0003_qc	s0003qc_e1	qc	1	e	3	67	2015-03-13 12:14:00	23-dinor-8-iso-PGF2a	3.195	1107	23-dinor-8-iso-PGF2a_ISTD	4.401	9175
s0003_qc	s0003qc_e1	qc	1	e	3	67	2015-03-13 12:14:00	8-iso-PGF3a	3.936	8421	8-iso-PGF3a_ISTD	4.401	9175
s084	s084_a1	sample	1	a	3	68	2015-03-13 12:28:00	23-dinor-11b-PGF2a	3.824	501	23-dinor-11b-PGF2a_ISTD	5.329	4236
s084	s084_a1	sample	1	a	3	68	2015-03-13 12:28:00	23-dinor-8-iso-PGF2a	3.534	2567	23-dinor-8-iso-PGF2a_ISTD	4.406	30820
s084	s084_a1	sample	1	a	3	68	2015-03-13 12:28:00	8-iso-PGF3a	3.878	4822	8-iso-PGF3a_ISTD	4.406	30820
s155	s155_a1	sample	1	a	3	69	2015-03-13 12:43:00	23-dinor-11b-PGF2a	3.83	1132	23-dinor-11b-PGF2a_ISTD	5.318	6255
s155	s155_a1	sample	1	a	3	69	2015-03-13 12:43:00	23-dinor-8-iso-PGF2a	3.531	1061	23-dinor-8-iso-PGF2a_ISTD	4.637	14753
s155	s155_a1	sample	1	a	3	69	2015-03-13 12:43:00	8-iso-PGF3a	3.89	9653	8-iso-PGF3a_ISTD	4.637	14753
s065	s065_a1	sample	1	a	3	70	2015-03-13 12:57:00	23-dinor-11b-PGF2a	3.826	636	23-dinor-11b-PGF2a_ISTD	5.329	6043
s065	s065_a1	sample	1	a	3	70	2015-03-13 12:57:00	23-dinor-8-iso-PGF2a	3.527	1342	23-dinor-8-iso-PGF2a_ISTD	4.404	10769
s065	s065_a1	sample	1	a	3	70	2015-03-13 12:57:00	8-iso-PGF3a	3.942	22357	8-iso-PGF3a_ISTD	4.404	10769
s124	s124_a1	sample	1	a	3	71	2015-03-13 13:11:00	23-dinor-11b-PGF2a	3.818	733	23-dinor-11b-PGF2a_ISTD	5.252	2962
s124	s124_a1	sample	1	a	3	71	2015-03-13 13:11:00	23-dinor-8-iso-PGF2a	3.531	1903	23-dinor-8-iso-PGF2a_ISTD	4.829	4802
s124	s124_a1	sample	1	a	3	71	2015-03-13 13:11:00	8-iso-PGF3a	3.886	10923	8-iso-PGF3a_ISTD	4.829	4802
s053	s053_a1	sample	1	a	3	72	2015-03-13 13:26:00	23-dinor-11b-PGF2a	3.831	519	23-dinor-11b-PGF2a_ISTD	5.333	2823
s053	s053_a1	sample	1	a	3	72	2015-03-13 13:26:00	23-dinor-8-iso-PGF2a	3.525	1622	23-dinor-8-iso-PGF2a_ISTD	4.72	2818
s053	s053_a1	sample	1	a	3	72	2015-03-13 13:26:00	8-iso-PGF3a	3.887	5719	8-iso-PGF3a_ISTD	4.72	2818
s178	s178_b1	sample	1	b	3	73	2015-03-13 13:40:00	23-dinor-11b-PGF2a	3.819	829	23-dinor-11b-PGF2a_ISTD	5.267	4544
s178	s178_b1	sample	1	b	3	73	2015-03-13 13:40:00	23-dinor-8-iso-PGF2a	3.515	1028	23-dinor-8-iso-PGF2a_ISTD	4.593	2928
s178	s178_b1	sample	1	b	3	73	2015-03-13 13:40:00	8-iso-PGF3a	3.963	3454	8-iso-PGF3a_ISTD	4.593	2928
s058	s058_a1	sample	1	a	3	74	2015-03-13 13:55:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.388	8251
s058	s058_a1	sample	1	a	3	74	2015-03-13 13:55:00	23-dinor-8-iso-PGF2a	3.527	967	23-dinor-8-iso-PGF2a_ISTD	4.4	5293
s058	s058_a1	sample	1	a	3	74	2015-03-13 13:55:00	8-iso-PGF3a	3.939	10846	8-iso-PGF3a_ISTD	4.4	5293
s199	s199_a1	sample	1	a	3	75	2015-03-13 14:09:00	23-dinor-11b-PGF2a	3.834	699	23-dinor-11b-PGF2a_ISTD	5.336	6980
s199	s199_a1	sample	1	a	3	75	2015-03-13 14:09:00	23-dinor-8-iso-PGF2a	3.555	1948	23-dinor-8-iso-PGF2a_ISTD	4.639	9620
s199	s199_a1	sample	1	a	3	75	2015-03-13 14:09:00	8-iso-PGF3a	3.891	3989	8-iso-PGF3a_ISTD	4.639	9620
s097	s097_a1	sample	1	a	3	76	2015-03-13 14:23:00	23-dinor-11b-PGF2a	3.84	489	23-dinor-11b-PGF2a_ISTD	5.3	6065
s097	s097_a1	sample	1	a	3	76	2015-03-13 14:23:00	23-dinor-8-iso-PGF2a	3.516	1917	23-dinor-8-iso-PGF2a_ISTD	4.618	7468
s097	s097_a1	sample	1	a	3	76	2015-03-13 14:23:00	8-iso-PGF3a	3.938	11256	8-iso-PGF3a_ISTD	4.618	7468
s117	s117_a1	sample	1	a	3	77	2015-03-13 14:38:00	23-dinor-11b-PGF2a	3.823	744	23-dinor-11b-PGF2a_ISTD	5.335	8416
s117	s117_a1	sample	1	a	3	77	2015-03-13 14:38:00	23-dinor-8-iso-PGF2a	3.521	1932	23-dinor-8-iso-PGF2a_ISTD	4.635	5327
s117	s117_a1	sample	1	a	3	77	2015-03-13 14:38:00	8-iso-PGF3a	3.931	8620	8-iso-PGF3a_ISTD	4.635	5327
s0003_qc	s0003qc_e2	qc	2	e	3	78	2015-03-13 14:52:00	23-dinor-11b-PGF2a	3.831	707	23-dinor-11b-PGF2a_ISTD	5.337	17658
s0003_qc	s0003qc_e2	qc	2	e	3	78	2015-03-13 14:52:00	23-dinor-8-iso-PGF2a	3.191	1589	23-dinor-8-iso-PGF2a_ISTD	4.607	8222
s0003_qc	s0003qc_e2	qc	2	e	3	78	2015-03-13 14:52:00	8-iso-PGF3a	3.883	4654	8-iso-PGF3a_ISTD	4.607	8222
s023	s023_a1	sample	1	a	3	79	2015-03-13 15:07:00	23-dinor-11b-PGF2a	3.818	482	23-dinor-11b-PGF2a_ISTD	5.071	3418
s023	s023_a1	sample	1	a	3	79	2015-03-13 15:07:00	23-dinor-8-iso-PGF2a	3.519	2207	23-dinor-8-iso-PGF2a_ISTD		
s023	s023_a1	sample	1	a	3	79	2015-03-13 15:07:00	8-iso-PGF3a	3.945	3649	8-iso-PGF3a_ISTD		
s011	s011_a1	sample	1	a	3	80	2015-03-13 15:21:00	23-dinor-11b-PGF2a	3.829	368	23-dinor-11b-PGF2a_ISTD	5.248	1961
s011	s011_a1	sample	1	a	3	80	2015-03-13 15:21:00	23-dinor-8-iso-PGF2a	3.534	2262	23-dinor-8-iso-PGF2a_ISTD	4.414	15780
s011	s011_a1	sample	1	a	3	80	2015-03-13 15:21:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.414	15780
s105	s105_a1	sample	1	a	3	81	2015-03-13 15:35:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.271	5532
s105	s105_a1	sample	1	a	3	81	2015-03-13 15:35:00	23-dinor-8-iso-PGF2a	3.536	1083	23-dinor-8-iso-PGF2a_ISTD	4.403	10337
s105	s105_a1	sample	1	a	3	81	2015-03-13 15:35:00	8-iso-PGF3a	3.844	11332	8-iso-PGF3a_ISTD	4.403	10337
s069	s069_b1	sample	1	b	3	82	2015-03-13 15:50:00	23-dinor-11b-PGF2a	3.83	167	23-dinor-11b-PGF2a_ISTD	5.022	11782
s069	s069_b1	sample	1	b	3	82	2015-03-13 15:50:00	23-dinor-8-iso-PGF2a	3.516	1024	23-dinor-8-iso-PGF2a_ISTD	4.657	8294
s069	s069_b1	sample	1	b	3	82	2015-03-13 15:50:00	8-iso-PGF3a	3.882	6013	8-iso-PGF3a_ISTD	4.657	8294
s172	s172_a1	sample	1	a	3	83	2015-03-13 16:04:00	23-dinor-11b-PGF2a	3.828	467	23-dinor-11b-PGF2a_ISTD	5.171	2538
s172	s172_a1	sample	1	a	3	83	2015-03-13 16:04:00	23-dinor-8-iso-PGF2a	3.521	1277	23-dinor-8-iso-PGF2a_ISTD	4.422	4064
s172	s172_a1	sample	1	a	3	83	2015-03-13 16:04:00	8-iso-PGF3a	3.779	1753	8-iso-PGF3a_ISTD	4.422	4064
s100	s100_a1	sample	1	a	3	84	2015-03-13 16:19:00	23-dinor-11b-PGF2a	3.848	375	23-dinor-11b-PGF2a_ISTD	5.346	2790
s100	s100_a1	sample	1	a	3	84	2015-03-13 16:19:00	23-dinor-8-iso-PGF2a	3.549	1327	23-dinor-8-iso-PGF2a_ISTD	4.616	6276
s100	s100_a1	sample	1	a	3	84	2015-03-13 16:19:00	8-iso-PGF3a	3.957	5844	8-iso-PGF3a_ISTD	4.616	6276
s135	s135_a1	sample	1	a	3	85	2015-03-13 16:33:00	23-dinor-11b-PGF2a	3.83	359	23-dinor-11b-PGF2a_ISTD	5.35	10905
s135	s135_a1	sample	1	a	3	85	2015-03-13 16:33:00	23-dinor-8-iso-PGF2a	3.538	1420	23-dinor-8-iso-PGF2a_ISTD	4.613	6484
s135	s135_a1	sample	1	a	3	85	2015-03-13 16:33:00	8-iso-PGF3a	3.966	4540	8-iso-PGF3a_ISTD	4.613	6484
s159	s159_a1	sample	1	a	3	86	2015-03-13 16:47:00	23-dinor-11b-PGF2a	3.832	386	23-dinor-11b-PGF2a_ISTD	5.019	21487
s159	s159_a1	sample	1	a	3	86	2015-03-13 16:47:00	23-dinor-8-iso-PGF2a	3.536	1851	23-dinor-8-iso-PGF2a_ISTD	4.623	9732
s159	s159_a1	sample	1	a	3	86	2015-03-13 16:47:00	8-iso-PGF3a	3.952	9135	8-iso-PGF3a_ISTD	4.623	9732
s145	s145_a1	sample	1	a	3	87	2015-03-13 17:02:00	23-dinor-11b-PGF2a	3.836	910	23-dinor-11b-PGF2a_ISTD	5.358	12283
s145	s145_a1	sample	1	a	3	87	2015-03-13 17:02:00	23-dinor-8-iso-PGF2a	3.53	1071	23-dinor-8-iso-PGF2a_ISTD	4.796	5008
s145	s145_a1	sample	1	a	3	87	2015-03-13 17:02:00	8-iso-PGF3a	3.942	10111	8-iso-PGF3a_ISTD	4.796	5008
s017	s017_a1	sample	1	a	3	88	2015-03-13 17:16:00	23-dinor-11b-PGF2a	3.833	696	23-dinor-11b-PGF2a_ISTD	5.336	22611
s017	s017_a1	sample	1	a	3	88	2015-03-13 17:16:00	23-dinor-8-iso-PGF2a	3.528	1569	23-dinor-8-iso-PGF2a_ISTD	4.412	13228
s017	s017_a1	sample	1	a	3	88	2015-03-13 17:16:00	8-iso-PGF3a	3.887	9790	8-iso-PGF3a_ISTD	4.412	13228
s0003_qc	s0003qc_f1	qc	1	f	3	89	2015-03-13 17:30:00	23-dinor-11b-PGF2a	3.825	397	23-dinor-11b-PGF2a_ISTD	5.341	18714
s0003_qc	s0003qc_f1	qc	1	f	3	89	2015-03-13 17:30:00	23-dinor-8-iso-PGF2a	3.193	1983	23-dinor-8-iso-PGF2a_ISTD	4.809	5164
s0003_qc	s0003qc_f1	qc	1	f	3	89	2015-03-13 17:30:00	8-iso-PGF3a	3.885	4056	8-iso-PGF3a_ISTD	4.809	5164
s130	s130_a1	sample	1	a	3	90	2015-03-13 17:45:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.341	11358
s130	s130_a1	sample	1	a	3	90	2015-03-13 17:45:00	23-dinor-8-iso-PGF2a	3.532	2069	23-dinor-8-iso-PGF2a_ISTD	4.733	8000
s130	s130_a1	sample	1	a	3	90	2015-03-13 17:45:00	8-iso-PGF3a	3.834	7279	8-iso-PGF3a_ISTD	4.733	8000
s006	s006_b1	sample	1	b	3	91	2015-03-13 17:59:00	23-dinor-11b-PGF2a	3.816	375	23-dinor-11b-PGF2a_ISTD	5.143	1913
s006	s006_b1	sample	1	b	3	91	2015-03-13 17:59:00	23-dinor-8-iso-PGF2a	3.517	1073	23-dinor-8-iso-PGF2a_ISTD	4.414	3623
s006	s006_b1	sample	1	b	3	91	2015-03-13 17:59:00	8-iso-PGF3a	3.94	23127	8-iso-PGF3a_ISTD	4.414	3623
s162	s162_a1	sample	1	a	3	92	2015-03-13 18:14:00	23-dinor-11b-PGF2a	3.836	385	23-dinor-11b-PGF2a_ISTD	5.339	3687
s162	s162_a1	sample	1	a	3	92	2015-03-13 18:14:00	23-dinor-8-iso-PGF2a	3.53	1962	23-dinor-8-iso-PGF2a_ISTD	4.625	5664
s162	s162_a1	sample	1	a	3	92	2015-03-13 18:14:00	8-iso-PGF3a	3.949	13356	8-iso-PGF3a_ISTD	4.625	5664
s047	s047_a1	sample	1	a	3	93	2015-03-13 18:28:00	23-dinor-11b-PGF2a	3.831	527	23-dinor-11b-PGF2a_ISTD	5.343	8960
s047	s047_a1	sample	1	a	3	93	2015-03-13 18:28:00	23-dinor-8-iso-PGF2a	3.526	2246	23-dinor-8-iso-PGF2a_ISTD	4.663	5458
s047	s047_a1	sample	1	a	3	93	2015-03-13 18:28:00	8-iso-PGF3a	3.888	8602	8-iso-PGF3a_ISTD	4.663	5458
s107	s107_a1	sample	1	a	3	94	2015-03-13 18:42:00	23-dinor-11b-PGF2a	3.82	757	23-dinor-11b-PGF2a_ISTD	5.405	10672
s107	s107_a1	sample	1	a	3	94	2015-03-13 18:42:00	23-dinor-8-iso-PGF2a	3.515	1512	23-dinor-8-iso-PGF2a_ISTD	4.621	9874
s107	s107_a1	sample	1	a	3	94	2015-03-13 18:42:00	8-iso-PGF3a	3.881	10506	8-iso-PGF3a_ISTD	4.621	9874
s028	s028_a1	sample	1	a	3	95	2015-03-13 18:57:00	23-dinor-11b-PGF2a	3.83	493	23-dinor-11b-PGF2a_ISTD	5.008	19689
s028	s028_a1	sample	1	a	3	95	2015-03-13 18:57:00	23-dinor-8-iso-PGF2a	3.518	1668	23-dinor-8-iso-PGF2a_ISTD	4.638	14022
s028	s028_a1	sample	1	a	3	95	2015-03-13 18:57:00	8-iso-PGF3a	3.975	5911	8-iso-PGF3a_ISTD	4.638	14022
s192	s192_b1	sample	1	b	3	96	2015-03-13 19:11:00	23-dinor-11b-PGF2a	3.822	351	23-dinor-11b-PGF2a_ISTD	5.335	9103
s192	s192_b1	sample	1	b	3	96	2015-03-13 19:11:00	23-dinor-8-iso-PGF2a	3.527	1498	23-dinor-8-iso-PGF2a_ISTD	4.618	3166
s192	s192_b1	sample	1	b	3	96	2015-03-13 19:11:00	8-iso-PGF3a	3.881	5683	8-iso-PGF3a_ISTD	4.618	3166
s0003_qc	s0003qc_g1	qc	1	g	3	97	2015-03-13 19:26:00	23-dinor-11b-PGF2a	3.827	744	23-dinor-11b-PGF2a_ISTD	5.347	5443
s0003_qc	s0003qc_g1	qc	1	g	3	97	2015-03-13 19:26:00	23-dinor-8-iso-PGF2a	3.21	2218	23-dinor-8-iso-PGF2a_ISTD	4.412	8093
s0003_qc	s0003qc_g1	qc	1	g	3	97	2015-03-13 19:26:00	8-iso-PGF3a	3.888	5484	8-iso-PGF3a_ISTD	4.412	8093
s0003_blank	s0003blank_b1	blank	1	b	3	98	2015-03-13 19:40:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.338	450
s0003_blank	s0003blank_b1	blank	1	b	3	98	2015-03-13 19:40:00	23-dinor-8-iso-PGF2a		214	23-dinor-8-iso-PGF2a_ISTD		
s0003_blank	s0003blank_b1	blank	1	b	3	98	2015-03-13 19:40:00	8-iso-PGF3a	3.784	704	8-iso-PGF3a_ISTD		
s0003_qc	s0003qc_g2	qc	2	g	3	99	2015-03-13 19:54:00	23-dinor-11b-PGF2a	3.833	934	23-dinor-11b-PGF2a_ISTD	5.341	9986
s0003_qc	s0003qc_g2	qc	2	g	3	99	2015-03-13 19:54:00	23-dinor-8-iso-PGF2a	3.2	1982	23-dinor-8-iso-PGF2a_ISTD	4.631	9660
s0003_qc	s0003qc_g2	qc	2	g	3	99	2015-03-13 19:54:00	8-iso-PGF3a	3.891	4094	8-iso-PGF3a_ISTD	4.631	9660
s0003_cal0	s0003cal0_a2	cal	2	a	3	100	2015-03-13 20:09:00	23-dinor-11b-PGF2a	3.845	622	23-dinor-11b-PGF2a_ISTD	5.352	8342
s0003_cal0	s0003cal0_a2	cal	2	a	3	100	2015-03-13 20:09:00	23-dinor-8-iso-PGF2a	3.213	2349	23-dinor-8-iso-PGF2a_ISTD	4.434	8152
s0003_cal0	s0003cal0_a2	cal	2	a	3	100	2015-03-13 20:09:00	8-iso-PGF3a	3.897	4678	8-iso-PGF3a_ISTD	4.434	8152
s0003_cal1	s0003cal1_a2	cal	2	a	3	101	2015-03-13 20:23:00	23-dinor-11b-PGF2a	3.842	724	23-dinor-11b-PGF2a_ISTD	5.27	1726
s0003_cal1	s0003cal1_a2	cal	2	a	3	101	2015-03-13 20:23:00	23-dinor-8-iso-PGF2a	3.275	5371	23-dinor-8-iso-PGF2a_ISTD	4.439	20241
s0003_cal1	s0003cal1_a2	cal	2	a	3	101	2015-03-13 20:23:00	8-iso-PGF3a	3.893	6204	8-iso-PGF3a_ISTD	4.439	20241
s0003_cal2	s0003cal2_a2	cal	2	a	3	102	2015-03-13 20:38:00	23-dinor-11b-PGF2a	3.84	913	23-dinor-11b-PGF2a_ISTD	5.341	16284
s0003_cal2	s0003cal2_a2	cal	2	a	3	102	2015-03-13 20:38:00	23-dinor-8-iso-PGF2a	3.274	10649	23-dinor-8-iso-PGF2a_ISTD	4.438	33351
s0003_cal2	s0003cal2_a2	cal	2	a	3	102	2015-03-13 20:38:00	8-iso-PGF3a	3.896	9099	8-iso-PGF3a_ISTD	4.438	33351
s0003_cal3	s0003cal3_a2	cal	2	a	3	103	2015-03-13 20:52:00	23-dinor-11b-PGF2a	3.846	649	23-dinor-11b-PGF2a_ISTD	5.341	37257
s0003_cal3	s0003cal3_a2	cal	2	a	3	103	2015-03-13 20:52:00	23-dinor-8-iso-PGF2a	3.281	25133	23-dinor-8-iso-PGF2a_ISTD	4.443	60041
s0003_cal3	s0003cal3_a2	cal	2	a	3	103	2015-03-13 20:52:00	8-iso-PGF3a	3.901	11847	8-iso-PGF3a_ISTD	4.443	60041
s0003_cal4	s0003cal4_a2	cal	2	a	3	104	2015-03-13 21:06:00	23-dinor-11b-PGF2a	3.832	798	23-dinor-11b-PGF2a_ISTD	5.347	97696
s0003_cal4	s0003cal4_a2	cal	2	a	3	104	2015-03-13 21:06:00	23-dinor-8-iso-PGF2a	3.285	82130	23-dinor-8-iso-PGF2a_ISTD	4.643	8934
s0003_cal4	s0003cal4_a2	cal	2	a	3	104	2015-03-13 21:06:00	8-iso-PGF3a	3.84	13150	8-iso-PGF3a_ISTD	4.643	8934
s0003_cal5	s0003cal5_a2	cal	2	a	3	105	2015-03-13 21:21:00	23-dinor-11b-PGF2a	3.844	1768	23-dinor-11b-PGF2a_ISTD	5.339	181292
s0003_cal5	s0003cal5_a2	cal	2	a	3	105	2015-03-13 21:21:00	23-dinor-8-iso-PGF2a	3.273	146759	23-dinor-8-iso-PGF2a_ISTD	4.442	343054
s0003_cal5	s0003cal5_a2	cal	2	a	3	105	2015-03-13 21:21:00	8-iso-PGF3a	3.942	10938	8-iso-PGF3a_ISTD	4.442	343054
s0003_cal7	s0003cal7_a2	cal	2	a	3	106	2015-03-13 21:35:00	23-dinor-11b-PGF2a	3.841	1302	23-dinor-11b-PGF2a_ISTD	5.345	315524
s0003_cal7	s0003cal7_a2	cal	2	a	3	106	2015-03-13 21:35:00	23-dinor-8-iso-PGF2a	3.276	254604	23-dinor-8-iso-PGF2a_ISTD	4.448	602324
s0003_cal7	s0003cal7_a2	cal	2	a	3	106	2015-03-13 21:35:00	8-iso-PGF3a	3.711	76580	8-iso-PGF3a_ISTD	4.448	602324
s0003_qc	s0003qc_h1	qc	1	h	3	107	2015-03-13 21:50:00	23-dinor-11b-PGF2a	3.831	620	23-dinor-11b-PGF2a_ISTD	5.353	8551
s0003_qc	s0003qc_h1	qc	1	h	3	107	2015-03-13 21:50:00	23-dinor-8-iso-PGF2a	3.208	2384	23-dinor-8-iso-PGF2a_ISTD	4.634	5009
s0003_qc	s0003qc_h1	qc	1	h	3	107	2015-03-13 21:50:00	8-iso-PGF3a	3.965	8363	8-iso-PGF3a_ISTD	4.634	5009
s0003_blank	s0003blank_b2	blank	2	b	3	108	2015-03-13 22:04:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.486	639
s0003_blank	s0003blank_b2	blank	2	b	3	108	2015-03-13 22:04:00	23-dinor-8-iso-PGF2a	3.29	500	23-dinor-8-iso-PGF2a_ISTD		
s0003_blank	s0003blank_b2	blank	2	b	3	108	2015-03-13 22:04:00	8-iso-PGF3a	3.731	1107	8-iso-PGF3a_ISTD		
s0003_qc	s0003qc_h2	qc	2	h	3	109	2015-03-13 22:18:00	23-dinor-11b-PGF2a	3.84	766	23-dinor-11b-PGF2a_ISTD	5.344	5550
s0003_qc	s0003qc_h2	qc	2	h	3	109	2015-03-13 22:18:00	23-dinor-8-iso-PGF2a	3.534	1863	23-dinor-8-iso-PGF2a_ISTD	4.435	11172
s0003_qc	s0003qc_h2	qc	2	h	3	109	2015-03-13 22:18:00	8-iso-PGF3a	3.958	9866	8-iso-PGF3a_ISTD	4.435	11172
s0002_blank	s0002blank_b2	blank	2	b	3	110	2015-03-13 22:33:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.152	273
s0002_blank	s0002blank_b2	blank	2	b	3	110	2015-03-13 22:33:00	23-dinor-8-iso-PGF2a		333	23-dinor-8-iso-PGF2a_ISTD	4.674	220
s0002_blank	s0002blank_b2	blank	2	b	3	110	2015-03-13 22:33:00	8-iso-PGF3a	3.784	243	8-iso-PGF3a_ISTD	4.674	220
s0002_qc	s0002qc_h2	qc	2	h	3	111	2015-03-13 22:47:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.361	1649
s0002_qc	s0002qc_h2	qc	2	h	3	111	2015-03-13 22:47:00	23-dinor-8-iso-PGF2a	3.217	2101	23-dinor-8-iso-PGF2a_ISTD	4.577	1129
s0002_qc	s0002qc_h2	qc	2	h	3	111	2015-03-13 22:47:00	8-iso-PGF3a	3.902	1444	8-iso-PGF3a_ISTD	4.577	1129
